date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekend,Day_of_week_Friday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type_Maximum_Load,Load_Type_Medium_Load
29/06/2018 19:00,35.5,5.33,0.0,0.02,98.89,100.0,68400,0,1,0,0,0,0,0,0,1
17/08/2018 01:45,2.77,5.11,0.0,0.0,47.66,100.0,6300,0,1,0,0,0,0,0,0,0
08/07/2018 21:45,2.99,0.0,17.53,0.0,100.0,16.81,78300,1,0,0,1,0,0,0,0,1
04/05/2018 14:30,58.25,27.25,0.0,0.03,90.58,100.0,52200,0,1,0,0,0,0,0,1,0
25/04/2018 08:30,103.21,67.0,0.0,0.05,83.88,100.0,30600,0,0,0,0,0,0,1,0,0
18/02/2018 10:45,3.42,0.0,17.03,0.0,100.0,19.69,38700,1,0,0,1,0,0,0,0,0
03/05/2018 07:00,3.13,4.36,0.0,0.0,58.32,100.0,25200,0,0,0,0,1,0,0,0,0
25/11/2018 20:30,3.6,0.0,21.89,0.0,100.0,16.23,73800,1,0,0,1,0,0,0,0,0
18/05/2018 09:15,107.14,39.85,0.0,0.05,93.73,100.0,33300,0,1,0,0,0,0,0,0,1
02/09/2018 10:00,35.14,11.3,0.0,0.02,95.2,100.0,36000,1,0,0,1,0,0,0,0,1
25/11/2018 09:15,4.93,0.0,20.2,0.0,100.0,23.71,33300,1,0,0,1,0,0,0,0,0
04/05/2018 20:30,3.78,0.0,26.39,0.0,100.0,14.18,73800,0,1,0,0,0,0,0,0,1
30/05/2018 06:45,2.95,5.44,0.0,0.0,47.67,100.0,24300,0,0,0,0,0,0,1,0,0
31/01/2018 06:00,4.18,4.03,0.0,0.0,71.99,100.0,21600,0,0,0,0,0,0,1,0,0
22/12/2018 23:00,3.38,2.52,0.04,0.0,80.17,99.99,82800,1,0,1,0,0,0,0,0,0
29/10/2018 09:00,67.82,22.68,0.0,0.03,94.84,100.0,32400,0,0,0,0,0,0,0,0,0
15/08/2018 10:30,112.68,48.85,0.0,0.05,91.75,100.0,37800,0,0,0,0,0,0,1,1,0
16/06/2018 17:00,4.36,0.0,20.41,0.0,100.0,20.89,61200,1,0,1,0,0,0,0,1,0
25/02/2018 05:30,3.92,4.03,0.0,0.0,69.73,100.0,19800,1,0,0,1,0,0,0,0,0
29/05/2018 14:00,46.84,11.52,0.0,0.02,97.11,100.0,50400,0,0,0,0,0,1,0,1,0
21/06/2018 02:00,2.92,4.9,0.0,0.0,51.19,100.0,7200,0,0,0,0,1,0,0,0,0
04/03/2018 18:15,3.13,0.0,6.01,0.0,100.0,46.19,65700,1,0,0,1,0,0,0,0,0
10/01/2018 06:30,4.57,4.79,0.0,0.0,69.03,100.0,23400,0,0,0,0,0,0,1,0,0
26/04/2018 14:15,44.78,15.62,0.0,0.02,94.42,100.0,51300,0,0,0,0,1,0,0,1,0
08/04/2018 08:30,99.14,52.99,0.0,0.05,88.19,100.0,30600,1,0,0,1,0,0,0,0,0
20/11/2018 11:00,61.81,25.2,0.0,0.03,92.6,100.0,39600,0,0,0,0,0,1,0,1,0
21/11/2018 07:00,2.88,1.87,0.29,0.0,83.87,99.5,25200,0,0,0,0,0,0,1,0,0
13/03/2018 00:00,3.78,4.32,0.0,0.0,65.85,100.0,0,0,0,0,0,0,1,0,0,0
11/05/2018 02:30,3.67,4.03,0.0,0.0,67.33,100.0,9000,0,1,0,0,0,0,0,0,0
01/07/2018 01:45,2.84,4.0,0.0,0.0,57.89,100.0,6300,1,0,0,1,0,0,0,0,0
22/07/2018 01:00,2.92,0.0,5.04,0.0,100.0,50.13,3600,1,0,0,1,0,0,0,0,0
13/02/2018 01:45,19.37,17.21,0.0,0.01,74.76,100.0,6300,0,0,0,0,0,1,0,0,0
22/08/2018 10:45,60.62,29.74,0.0,0.03,89.78,100.0,38700,0,0,0,0,0,0,1,1,0
16/07/2018 02:45,3.42,0.0,5.0,0.0,100.0,56.46,9900,0,0,0,0,0,0,0,0,0
30/12/2018 21:15,4.07,0.0,21.49,0.0,100.0,18.61,76500,1,0,0,1,0,0,0,0,0
20/04/2018 14:15,66.53,47.63,0.0,0.03,81.31,100.0,51300,0,1,0,0,0,0,0,1,0
30/07/2018 19:45,86.08,25.49,0.0,0.04,95.88,100.0,71100,0,0,0,0,0,0,0,0,1
02/09/2018 03:00,2.63,4.54,0.0,0.0,50.13,100.0,10800,1,0,0,1,0,0,0,0,0
30/10/2018 18:15,36.29,15.3,0.0,0.02,92.15,100.0,65700,0,0,0,0,0,1,0,0,1
02/07/2018 09:00,48.31,30.2,0.0,0.02,84.79,100.0,32400,0,0,0,0,0,0,0,0,0
18/09/2018 19:30,45.68,26.5,0.0,0.02,86.5,100.0,70200,0,0,0,0,0,1,0,0,1
30/06/2018 18:15,3.67,0.0,7.45,0.0,100.0,44.19,65700,1,0,1,0,0,0,0,0,1
25/02/2018 11:15,4.14,0.0,5.18,0.0,100.0,62.43,40500,1,0,0,1,0,0,0,0,0
06/08/2018 23:30,2.7,5.22,0.0,0.0,45.94,100.0,84600,0,0,0,0,0,0,0,0,0
13/10/2018 08:30,51.98,53.89,0.0,0.02,69.42,100.0,30600,1,0,1,0,0,0,0,0,0
05/02/2018 10:15,91.84,34.56,0.0,0.04,93.59,100.0,36900,0,0,0,0,0,0,0,1,0
09/04/2018 17:15,53.1,24.98,0.0,0.02,90.49,100.0,62100,0,0,0,0,0,0,0,0,1
22/04/2018 09:45,32.36,1.3,1.69,0.01,99.92,99.86,35100,1,0,0,1,0,0,0,0,1
26/09/2018 08:30,2.74,5.69,0.0,0.0,43.39,100.0,30600,0,0,0,0,0,0,1,0,0
10/01/2018 09:00,124.31,50.26,0.0,0.06,92.71,100.0,32400,0,0,0,0,0,0,1,0,0
08/12/2018 16:30,49.54,13.43,0.0,0.02,96.52,100.0,59400,1,0,1,0,0,0,0,0,1
30/05/2018 03:15,3.02,5.04,0.0,0.0,51.4,100.0,11700,0,0,0,0,0,0,1,0,0
07/10/2018 22:30,2.59,5.0,0.0,0.0,46.0,100.0,81000,1,0,0,1,0,0,0,0,0
30/12/2018 08:45,3.17,1.26,3.17,0.0,92.93,70.71,31500,1,0,0,1,0,0,0,0,0
06/12/2018 03:45,3.38,2.84,0.0,0.0,76.56,100.0,13500,0,0,0,0,1,0,0,0,0
24/10/2018 05:30,3.13,5.69,0.0,0.0,48.2,100.0,19800,0,0,0,0,0,0,1,0,0
14/01/2018 16:45,7.09,0.0,22.25,0.0,100.0,30.36,60300,1,0,0,1,0,0,0,0,1
04/10/2018 19:00,53.1,32.69,0.0,0.02,85.16,100.0,68400,0,0,0,0,1,0,0,0,1
27/03/2018 15:15,38.41,3.13,0.61,0.02,99.67,99.99,54900,0,0,0,0,0,1,0,1,0
01/04/2018 03:30,2.84,4.18,0.0,0.0,56.2,100.0,12600,1,0,0,1,0,0,0,0,0
09/01/2018 19:45,108.54,40.82,0.0,0.05,93.6,100.0,71100,0,0,0,0,0,1,0,1,0
01/09/2018 09:45,42.77,14.44,0.0,0.02,94.75,100.0,35100,1,0,1,0,0,0,0,0,1
07/06/2018 05:45,2.99,5.87,0.0,0.0,45.39,100.0,20700,0,0,0,0,1,0,0,0,0
05/09/2018 09:15,97.81,41.98,0.0,0.04,91.89,100.0,33300,0,0,0,0,0,0,1,0,1
23/10/2018 22:30,92.99,50.83,0.0,0.04,87.75,100.0,81000,0,0,0,0,0,1,0,0,1
23/04/2018 16:30,47.2,10.01,0.0,0.02,97.82,100.0,59400,0,0,0,0,0,0,0,1,0
01/12/2018 04:45,3.24,2.38,0.07,0.0,80.59,99.98,17100,1,0,1,0,0,0,0,0,0
19/09/2018 00:30,2.74,5.26,0.0,0.0,46.2,100.0,1800,0,0,0,0,0,0,1,0,0
25/06/2018 17:15,49.18,19.58,0.0,0.02,92.91,100.0,62100,0,0,0,0,0,0,0,0,1
21/05/2018 10:30,56.12,27.72,0.0,0.03,89.66,100.0,37800,0,0,0,0,0,0,0,1,0
24/11/2018 02:00,3.56,2.84,0.14,0.0,78.17,99.92,7200,1,0,1,0,0,0,0,0,0
17/02/2018 10:00,3.49,0.0,16.63,0.0,100.0,20.54,36000,1,0,1,0,0,0,0,0,0
17/12/2018 16:45,59.8,23.94,0.0,0.03,92.84,100.0,60300,0,0,0,0,0,0,0,0,1
08/04/2018 17:30,4.1,0.0,25.99,0.0,100.0,15.58,63000,1,0,0,1,0,0,0,0,1
19/12/2018 22:45,3.96,2.95,0.36,0.0,80.19,99.59,81900,0,0,0,0,0,0,1,1,0
09/01/2018 13:30,136.69,50.94,0.0,0.06,93.7,100.0,48600,0,0,0,0,0,1,0,0,1
11/04/2018 09:00,52.78,28.01,0.0,0.02,88.33,100.0,32400,0,0,0,0,0,0,1,0,0
01/12/2018 12:30,3.71,0.0,13.68,0.0,100.0,26.17,45000,1,0,1,0,0,0,0,0,1
11/12/2018 08:30,54.04,36.9,0.0,0.02,82.58,100.0,30600,0,0,0,0,0,1,0,0,0
05/05/2018 22:15,3.1,1.44,9.79,0.0,90.69,30.19,80100,1,0,1,0,0,0,0,0,0
14/07/2018 11:30,35.68,30.56,0.0,0.02,75.95,100.0,41400,1,0,1,0,0,0,0,1,0
24/11/2018 18:30,3.71,0.0,13.0,0.0,100.0,27.44,66600,1,0,1,0,0,0,0,0,0
12/11/2018 10:15,51.98,19.62,0.0,0.02,93.56,100.0,36900,0,0,0,0,0,0,0,1,0
17/05/2018 16:00,77.26,28.94,0.0,0.04,93.65,100.0,57600,0,0,0,0,1,0,0,1,0
09/02/2018 06:30,5.04,5.22,0.0,0.0,69.46,100.0,23400,0,1,0,0,0,0,0,0,0
26/06/2018 12:30,5.04,0.0,24.16,0.0,100.0,20.42,45000,0,0,0,0,0,1,0,0,1
08/10/2018 04:45,2.59,5.22,0.0,0.0,44.45,100.0,17100,0,0,0,0,0,0,0,0,0
05/08/2018 03:45,2.88,6.08,0.0,0.0,42.81,100.0,13500,1,0,0,1,0,0,0,0,0
03/06/2018 12:45,3.02,0.0,16.67,0.0,100.0,17.83,45900,1,0,0,1,0,0,0,0,0
31/03/2018 04:30,3.24,4.82,0.0,0.0,55.79,100.0,16200,1,0,1,0,0,0,0,0,0
22/02/2018 04:00,5.94,5.22,0.0,0.0,75.12,100.0,14400,0,0,0,0,1,0,0,0,0
14/09/2018 04:45,3.31,4.61,0.0,0.0,58.32,100.0,17100,0,1,0,0,0,0,0,0,0
03/09/2018 10:15,41.22,14.18,0.0,0.02,94.56,100.0,36900,0,0,0,0,0,0,0,1,0
05/12/2018 20:00,5.44,0.0,20.59,0.0,100.0,25.54,72000,0,0,0,0,0,0,1,1,0
23/12/2018 12:45,4.54,0.0,20.48,0.0,100.0,21.64,45900,1,0,0,1,0,0,0,0,0
08/02/2018 14:00,113.33,45.94,0.0,0.05,92.68,100.0,50400,0,0,0,0,1,0,0,0,1
15/04/2018 10:30,3.74,0.0,23.62,0.0,100.0,15.64,37800,1,0,0,1,0,0,0,0,0
15/09/2018 10:00,40.14,12.17,0.0,0.02,95.7,100.0,36000,1,0,1,0,0,0,0,0,1
14/10/2018 05:15,2.77,5.04,0.0,0.0,48.17,100.0,18900,1,0,0,1,0,0,0,0,0
05/01/2018 01:15,4.68,5.36,0.0,0.0,65.77,100.0,4500,0,1,0,0,0,0,0,0,0
09/10/2018 19:30,4.14,0.0,18.22,0.0,100.0,22.16,70200,0,0,0,0,0,1,0,0,1
04/03/2018 21:15,3.31,0.0,17.28,0.0,100.0,18.81,76500,1,0,0,1,0,0,0,0,0
27/04/2018 17:15,40.03,8.64,0.0,0.02,97.75,100.0,62100,0,1,0,0,0,0,0,0,1
01/06/2018 10:15,40.86,13.72,0.0,0.02,94.8,100.0,36900,0,1,0,0,0,0,0,1,0
14/11/2018 22:00,5.65,0.0,18.83,0.0,100.0,28.74,79200,0,0,0,0,0,0,1,0,1
19/10/2018 09:15,122.98,67.0,0.0,0.06,87.81,100.0,33300,0,1,0,0,0,0,0,0,1
10/09/2018 16:30,92.23,39.17,0.0,0.04,92.04,100.0,59400,0,0,0,0,0,0,0,1,0
13/03/2018 06:00,3.85,5.0,0.0,0.0,61.01,100.0,21600,0,0,0,0,0,1,0,0,0
10/03/2018 23:15,3.06,2.59,0.0,0.0,76.33,100.0,83700,1,0,1,0,0,0,0,0,0
10/07/2018 12:15,4.07,0.0,11.99,0.0,100.0,32.14,44100,0,0,0,0,0,1,0,0,1
22/10/2018 12:45,4.61,0.0,15.98,0.0,100.0,27.72,45900,0,0,0,0,0,0,0,0,1
19/06/2018 14:00,45.11,16.81,0.0,0.02,93.71,100.0,50400,0,0,0,0,0,1,0,1,0
11/07/2018 03:30,2.84,3.96,0.0,0.0,58.28,100.0,12600,0,0,0,0,0,0,1,0,0
26/10/2018 11:15,72.18,45.07,0.0,0.03,84.82,100.0,40500,0,1,0,0,0,0,0,1,0
27/05/2018 02:00,2.88,4.79,0.0,0.0,51.53,100.0,7200,1,0,0,1,0,0,0,0,0
09/01/2018 03:30,4.72,4.32,0.0,0.0,73.77,100.0,12600,0,0,0,0,0,1,0,0,0
26/04/2018 23:00,3.6,3.17,0.0,0.0,75.05,100.0,82800,0,0,0,0,1,0,0,0,1
01/10/2018 16:15,51.98,31.54,0.0,0.02,85.49,100.0,58500,0,0,0,0,0,0,0,1,0
18/06/2018 14:30,94.36,28.51,0.0,0.04,95.73,100.0,52200,0,0,0,0,0,0,0,1,0
31/07/2018 09:00,64.84,28.55,0.0,0.03,91.52,100.0,32400,0,0,0,0,0,1,0,0,0
09/05/2018 19:00,48.2,19.3,0.0,0.02,92.83,100.0,68400,0,0,0,0,0,0,1,0,1
30/05/2018 03:00,2.95,4.9,0.0,0.0,51.58,100.0,10800,0,0,0,0,0,0,1,0,0
30/10/2018 18:00,30.89,4.54,1.37,0.01,98.94,99.9,64800,0,0,0,0,0,1,0,0,1
20/09/2018 15:00,55.3,32.8,0.0,0.03,86.01,100.0,54000,0,0,0,0,1,0,0,1,0
31/12/2018 10:00,3.24,0.0,14.54,0.0,100.0,21.75,36000,0,0,0,0,0,0,0,0,0
23/12/2018 19:30,4.25,0.0,21.82,0.0,100.0,19.12,70200,1,0,0,1,0,0,0,0,0
12/09/2018 20:45,32.51,6.34,0.36,0.01,98.15,99.99,74700,0,0,0,0,0,0,1,0,1
24/08/2018 07:45,4.03,4.97,0.0,0.0,62.98,100.0,27900,0,1,0,0,0,0,0,0,0
11/04/2018 20:15,105.19,33.88,0.0,0.05,95.18,100.0,72900,0,0,0,0,0,0,1,0,1
13/03/2018 16:00,57.74,23.18,0.0,0.03,92.8,100.0,57600,0,0,0,0,0,1,0,1,0
14/08/2018 19:00,108.36,42.59,0.0,0.05,93.07,100.0,68400,0,0,0,0,0,1,0,0,1
09/12/2018 00:00,3.17,2.12,0.14,0.0,83.12,99.9,0,1,0,0,1,0,0,0,0,0
25/07/2018 16:45,98.93,37.22,0.0,0.05,93.6,100.0,60300,0,0,0,0,0,0,1,1,0
30/11/2018 21:15,5.69,0.0,21.38,0.0,100.0,25.72,76500,0,1,0,0,0,0,0,0,1
11/01/2018 09:45,102.6,44.5,0.0,0.05,91.74,100.0,35100,0,0,0,0,1,0,0,0,1
05/05/2018 16:45,3.74,0.0,23.83,0.0,100.0,15.5,60300,1,0,1,0,0,0,0,0,0
13/04/2018 11:15,56.23,31.82,0.0,0.03,87.03,100.0,40500,0,1,0,0,0,0,0,1,0
18/06/2018 23:45,2.74,4.32,0.0,0.0,53.56,100.0,85500,0,0,0,0,0,0,0,0,0
27/02/2018 01:30,5.8,4.75,0.0,0.0,77.37,100.0,5400,0,0,0,0,0,1,0,0,0
24/03/2018 09:15,38.74,1.91,0.72,0.02,99.88,99.98,33300,1,0,1,0,0,0,0,0,1
25/11/2018 04:30,2.88,2.56,0.0,0.0,74.74,100.0,16200,1,0,0,1,0,0,0,0,0
12/01/2018 22:30,4.75,4.9,0.0,0.0,69.6,100.0,81000,0,1,0,0,0,0,0,1,0
07/11/2018 08:15,29.92,23.51,0.0,0.01,78.63,100.0,29700,0,0,0,0,0,0,1,0,0
11/11/2018 16:15,2.95,0.0,12.2,0.0,100.0,23.5,58500,1,0,0,1,0,0,0,0,0
22/03/2018 11:15,64.58,38.41,0.0,0.03,85.95,100.0,40500,0,0,0,0,1,0,0,1,0
28/06/2018 04:45,2.92,4.75,0.0,0.0,52.37,100.0,17100,0,0,0,0,1,0,0,0,0
31/03/2018 14:30,2.95,0.0,17.28,0.0,100.0,16.83,52200,1,0,1,0,0,0,0,0,0
31/12/2018 00:45,3.49,2.48,0.22,0.0,81.52,99.8,2700,0,0,0,0,0,0,0,0,0
25/05/2018 05:15,2.88,3.53,0.0,0.0,63.22,100.0,18900,0,1,0,0,0,0,0,0,0
01/05/2018 06:45,2.88,4.64,0.0,0.0,52.74,100.0,24300,0,0,0,0,0,1,0,0,0
03/07/2018 22:15,3.85,0.94,15.01,0.0,97.15,24.85,80100,0,0,0,0,0,1,0,0,1
02/09/2018 16:15,5.04,0.0,17.93,0.0,100.0,27.06,58500,1,0,0,1,0,0,0,1,0
27/10/2018 11:00,40.36,15.66,0.0,0.02,93.23,100.0,39600,1,0,1,0,0,0,0,1,0
26/07/2018 02:00,3.28,4.36,0.0,0.0,60.12,100.0,7200,0,0,0,0,1,0,0,0,0
11/12/2018 18:30,39.56,15.98,0.0,0.02,92.72,100.0,66600,0,0,0,0,0,1,0,1,0
08/05/2018 22:15,3.89,1.37,14.65,0.0,94.32,25.66,80100,0,0,0,0,0,1,0,0,1
15/10/2018 07:45,4.21,7.27,0.0,0.0,50.11,100.0,27900,0,0,0,0,0,0,0,0,0
06/02/2018 02:30,6.34,5.51,0.0,0.0,75.48,100.0,9000,0,0,0,0,0,1,0,0,0
01/06/2018 12:30,6.08,0.0,23.62,0.0,100.0,24.93,45000,0,1,0,0,0,0,0,0,1
09/12/2018 20:15,3.31,0.0,14.36,0.0,100.0,22.46,72900,1,0,0,1,0,0,0,0,0
15/07/2018 01:45,2.92,0.0,4.79,0.0,100.0,52.05,6300,1,0,0,1,0,0,0,0,0
03/05/2018 12:15,28.69,9.54,16.02,0.01,94.89,87.31,44100,0,0,0,0,1,0,0,0,1
27/12/2018 10:00,76.03,38.45,0.0,0.03,89.24,100.0,36000,0,0,0,0,1,0,0,0,1
12/08/2018 20:15,3.02,0.0,14.94,0.0,100.0,19.81,72900,1,0,0,1,0,0,0,0,0
09/02/2018 16:30,71.75,33.55,0.0,0.03,90.59,100.0,59400,0,1,0,0,0,0,0,0,1
07/10/2018 17:00,2.63,0.0,12.13,0.0,100.0,21.19,61200,1,0,0,1,0,0,0,0,0
11/01/2018 09:00,124.63,53.14,0.0,0.06,91.99,100.0,32400,0,0,0,0,1,0,0,0,0
30/06/2018 05:00,2.84,4.72,0.0,0.0,51.56,100.0,18000,1,0,1,0,0,0,0,0,0
01/02/2018 01:00,88.96,46.04,0.0,0.04,88.81,100.0,3600,0,0,0,0,1,0,0,0,0
06/09/2018 12:15,5.8,0.54,10.62,0.0,99.57,47.93,44100,0,0,0,0,1,0,0,0,1
11/10/2018 16:45,57.06,32.15,0.0,0.03,87.12,100.0,60300,0,0,0,0,1,0,0,1,0
14/04/2018 02:15,3.67,4.07,0.0,0.0,66.97,100.0,8100,1,0,1,0,0,0,0,0,0
15/07/2018 16:30,84.6,27.54,0.0,0.04,95.09,100.0,59400,1,0,0,1,0,0,0,1,0
18/10/2018 02:30,3.67,6.3,0.0,0.0,50.34,100.0,9000,0,0,0,0,1,0,0,0,0
05/01/2018 11:15,129.85,63.86,0.0,0.06,89.74,100.0,40500,0,1,0,0,0,0,0,1,0
25/01/2018 22:45,38.34,29.27,0.0,0.02,79.48,100.0,81900,0,0,0,0,1,0,0,1,0
29/11/2018 19:00,51.88,21.71,0.0,0.02,92.25,100.0,68400,0,0,0,0,1,0,0,1,0
07/07/2018 21:30,3.06,0.0,16.92,0.0,100.0,17.8,77400,1,0,1,0,0,0,0,0,1
25/03/2018 05:45,3.06,3.28,0.0,0.0,68.22,100.0,20700,1,0,0,1,0,0,0,0,0
08/01/2018 15:15,111.89,43.13,0.0,0.05,93.31,100.0,54900,0,0,0,0,0,0,0,0,1
09/03/2018 15:45,53.32,15.12,0.0,0.02,96.21,100.0,56700,0,1,0,0,0,0,0,1,0
09/07/2018 23:00,3.46,4.14,0.0,0.0,64.13,100.0,82800,0,0,0,0,0,0,0,0,1
16/08/2018 02:45,2.95,4.75,0.0,0.0,52.76,100.0,9900,0,0,0,0,1,0,0,0,0
27/11/2018 04:15,3.78,2.56,0.04,0.0,82.8,99.99,15300,0,0,0,0,0,1,0,0,0
06/09/2018 04:00,3.28,6.3,0.0,0.0,46.18,100.0,14400,0,0,0,0,1,0,0,0,0
17/08/2018 05:30,2.81,6.19,0.0,0.0,41.34,100.0,19800,0,1,0,0,0,0,0,0,0
27/02/2018 09:00,72.61,36.36,0.0,0.03,89.42,100.0,32400,0,0,0,0,0,1,0,0,0
20/08/2018 22:45,2.77,4.5,0.0,0.0,52.42,100.0,81900,0,0,0,0,0,0,0,0,1
19/12/2018 21:15,5.4,0.0,22.1,0.0,100.0,23.74,76500,0,0,0,0,0,0,1,0,1
17/02/2018 15:15,3.53,0.0,16.38,0.0,100.0,21.07,54900,1,0,1,0,0,0,0,0,0
15/06/2018 17:15,83.63,33.77,0.0,0.04,92.73,100.0,62100,0,1,0,0,0,0,0,0,1
30/11/2018 12:45,6.48,0.0,19.73,0.0,100.0,31.2,45900,0,1,0,0,0,0,0,0,1
07/01/2018 17:00,4.14,0.0,23.72,0.0,100.0,17.19,61200,1,0,0,1,0,0,0,0,0
03/03/2018 12:15,6.55,0.79,14.15,0.0,99.28,42.01,44100,1,0,1,0,0,0,0,0,1
21/01/2018 11:00,5.15,0.0,25.56,0.0,100.0,19.75,39600,1,0,0,1,0,0,0,0,0
31/01/2018 23:00,99.76,49.93,0.0,0.05,89.42,100.0,82800,0,0,0,0,0,0,1,1,0
14/12/2018 12:00,132.01,62.28,0.0,0.06,90.44,100.0,43200,0,1,0,0,0,0,0,1,0
28/12/2018 02:00,3.85,2.63,0.36,0.0,82.57,99.57,7200,0,1,0,0,0,0,0,0,0
16/02/2018 00:15,2.99,2.95,0.0,0.0,71.19,100.0,900,0,1,0,0,0,0,0,0,0
27/11/2018 16:00,59.08,27.32,0.0,0.03,90.77,100.0,57600,0,0,0,0,0,1,0,0,1
26/01/2018 04:45,35.93,27.47,0.0,0.02,79.44,100.0,17100,0,1,0,0,0,0,0,0,0
16/05/2018 06:15,3.56,5.26,0.0,0.0,56.05,100.0,22500,0,0,0,0,0,0,1,0,0
25/12/2018 05:00,3.35,2.59,0.04,0.0,79.11,99.99,18000,0,0,0,0,0,1,0,0,0
20/09/2018 06:00,2.66,5.0,0.0,0.0,46.97,100.0,21600,0,0,0,0,1,0,0,0,0
25/09/2018 17:30,2.66,0.0,11.66,0.0,100.0,22.24,63000,0,0,0,0,0,1,0,0,0
16/03/2018 23:00,3.71,4.36,0.0,0.0,64.81,100.0,82800,0,1,0,0,0,0,0,0,1
27/05/2018 01:45,2.81,4.82,0.0,0.0,50.36,100.0,6300,1,0,0,1,0,0,0,0,0
01/07/2018 13:15,3.42,0.0,23.18,0.0,100.0,14.6,47700,1,0,0,1,0,0,0,0,0
04/09/2018 07:45,2.88,4.86,0.0,0.0,50.98,100.0,27900,0,0,0,0,0,1,0,0,0
27/11/2018 07:45,5.11,3.96,0.0,0.0,79.04,100.0,27900,0,0,0,0,0,1,0,0,0
15/02/2018 19:30,4.0,0.0,24.44,0.0,100.0,16.15,70200,0,0,0,0,1,0,0,0,0
22/11/2018 11:30,96.62,55.73,0.0,0.04,86.62,100.0,41400,0,0,0,0,1,0,0,1,0
08/05/2018 16:15,64.19,38.23,0.0,0.03,85.92,100.0,58500,0,0,0,0,0,1,0,1,0
08/01/2018 21:30,5.36,0.0,26.03,0.0,100.0,20.17,77400,0,0,0,0,0,0,0,0,1
19/11/2018 18:45,43.49,7.74,0.0,0.02,98.45,100.0,67500,0,0,0,0,0,0,0,1,0
26/02/2018 00:30,3.82,3.31,0.0,0.0,75.58,100.0,1800,0,0,0,0,0,0,0,0,0
30/11/2018 04:00,3.42,3.64,0.0,0.0,68.47,100.0,14400,0,1,0,0,0,0,0,0,0
16/05/2018 06:00,3.2,5.4,0.0,0.0,50.98,100.0,21600,0,0,0,0,0,0,1,0,0
04/01/2018 08:45,108.29,75.82,0.0,0.05,81.92,100.0,31500,0,0,0,0,1,0,0,0,0
15/06/2018 23:45,3.35,4.14,0.0,0.0,62.9,100.0,85500,0,1,0,0,0,0,0,0,0
10/05/2018 11:00,56.05,22.57,0.0,0.03,92.76,100.0,39600,0,0,0,0,1,0,0,1,0
14/10/2018 02:30,2.92,5.18,0.0,0.0,49.11,100.0,9000,1,0,0,1,0,0,0,0,0
05/04/2018 04:30,3.02,3.71,0.0,0.0,63.13,100.0,16200,0,0,0,0,1,0,0,0,0
01/03/2018 10:30,77.4,21.31,0.0,0.04,96.41,100.0,37800,0,0,0,0,1,0,0,1,0
08/03/2018 14:00,61.06,26.03,0.0,0.03,91.99,100.0,50400,0,0,0,0,1,0,0,1,0
13/04/2018 18:15,28.15,7.16,0.68,0.01,96.91,99.97,65700,0,1,0,0,0,0,0,0,1
19/06/2018 05:15,2.77,4.68,0.0,0.0,50.93,100.0,18900,0,0,0,0,0,1,0,0,0
22/04/2018 19:15,4.07,0.0,21.24,0.0,100.0,18.82,69300,1,0,0,1,0,0,0,0,1
08/10/2018 09:30,88.38,45.61,0.0,0.04,88.86,100.0,34200,0,0,0,0,0,0,0,0,1
15/06/2018 16:00,45.97,13.5,0.0,0.02,95.95,100.0,57600,0,1,0,0,0,0,0,1,0
04/11/2018 04:45,2.95,5.0,0.0,0.0,50.81,100.0,17100,1,0,0,1,0,0,0,0,0
07/11/2018 17:45,32.0,1.44,0.68,0.01,99.9,99.98,63900,0,0,0,0,0,0,1,1,0
25/03/2018 00:00,3.92,4.68,0.0,0.0,64.21,100.0,0,1,0,0,1,0,0,0,0,0
05/05/2018 11:45,2.95,0.0,5.44,0.0,100.0,47.67,42300,1,0,1,0,0,0,0,0,0
13/05/2018 08:30,3.31,4.57,0.0,0.0,58.66,100.0,30600,1,0,0,1,0,0,0,0,0
21/01/2018 20:45,4.14,0.0,17.93,0.0,100.0,22.5,74700,1,0,0,1,0,0,0,0,0
29/08/2018 02:00,2.7,4.28,0.0,0.0,53.35,100.0,7200,0,0,0,0,0,0,1,0,0
28/08/2018 07:00,2.59,4.43,0.0,0.0,50.47,100.0,25200,0,0,0,0,0,1,0,0,0
05/03/2018 08:00,4.1,3.82,0.0,0.0,73.16,100.0,28800,0,0,0,0,0,0,0,0,0
04/12/2018 00:30,4.57,4.93,0.0,0.0,67.98,100.0,1800,0,0,0,0,0,1,0,0,0
18/05/2018 03:45,3.17,5.36,0.0,0.0,50.91,100.0,13500,0,1,0,0,0,0,0,0,0
25/01/2018 21:45,39.28,0.86,2.27,0.02,99.98,99.83,78300,0,0,0,0,1,0,0,0,1
10/06/2018 03:15,2.84,5.08,0.0,0.0,48.8,100.0,11700,1,0,0,1,0,0,0,0,0
02/10/2018 03:30,2.66,4.57,0.0,0.0,50.3,100.0,12600,0,0,0,0,0,1,0,0,0
25/01/2018 16:15,85.9,43.78,0.0,0.04,89.1,100.0,58500,0,0,0,0,1,0,0,0,1
30/03/2018 00:15,3.49,4.61,0.0,0.0,60.36,100.0,900,0,1,0,0,0,0,0,0,0
